Query,Subject,Percentage identity
AlmaEM3_04200,LA-Y3C_04240,97.875
AlmaEM3_04200,BB01_00430,97.763
AlmaEM3_04200,BBI64_18550,98.029
AlmaEM3_04210,LA-Y3C_04250,97.046
AlmaEM3_04210,BBI64_18540,97.046
AlmaEM3_04210,BB08-1_04280,97.046
AlmaEM3_04210,BB01_00420,97.046
AlmaEM3_04220,BB01_00410,100
AlmaEM3_04220,LA-Y3C_04260,99.683
AlmaEM3_04220,BBI64_18530,99.683
AlmaEM3_04220,BB08-1_04290,99.683
AlmaEM3_04230,LA-Y3C_04270,100
AlmaEM3_04230,BBI64_18520,100
AlmaEM3_04230,BB01_00400,100
AlmaEM3_04230,BB08-1_04300,99.645
AlmaEM3_04240,BBI64_18510,100
AlmaEM3_04240,BB01_00390,100
AlmaEM3_04240,BB08-1_04310,99.655
AlmaEM3_04240,LA-Y3C_04280,99.31
AlmaEM3_04250,BB01_00380,100
AlmaEM3_04250,BBI64_18500,97.619
AlmaEM3_04250,LA-Y3C_04290,97.109
AlmaEM3_04250,BB08-1_04320,97.109
AlmaEM3_04260,BB01_00370,99.263
AlmaEM3_04260,LA-Y3C_04300,98.343
AlmaEM3_04260,BB08-1_04330,98.343
AlmaEM3_04260,BBI64_18490,98.158
AlmaEM3_04270,BB01_00360,99.808
AlmaEM3_04270,BBI64_18480,99.042
AlmaEM3_04270,BB08-1_04340,99.042
AlmaEM3_04270,LA-Y3C_04310,98.851
AlmaEM3_04280,BB08-1_04350,94.444
AlmaEM3_04280,BBI64_18470,93.827
AlmaEM3_04280,BB01_00350,93.519
AlmaEM3_04280,LA-Y3C_04320,93.21
AlmaEM3_04290,BB08-1_04360,95.402
AlmaEM3_04290,BBI64_18460,95.019
AlmaEM3_04290,BB01_00340,94.636
AlmaEM3_04290,LA-Y3C_04330,93.103
AlmaEM3_04300,LA-Y3C_04340,98.613
AlmaEM3_04300,BB01_00330,98.24
AlmaEM3_04300,BB08-1_04370,97.067
AlmaEM3_04300,BBI64_18450,96.96
AlmaEM3_04310,BB01_00320,100
AlmaEM3_04310,LA-Y3C_04350,99.182
AlmaEM3_04310,BB08-1_04380,97.858
AlmaEM3_04310,BBI64_18430,97.413
AlmaEM3_04310,BBI64_18440,97.959
AlmaEM3_04320,BB01_00310,100
AlmaEM3_04320,LA-Y3C_04360,99.457
AlmaEM3_04320,BB08-1_04390,97.464
AlmaEM3_04320,BBI64_18420,97.211
AlmaEM3_04330,BB01_00300,100
AlmaEM3_04330,LA-Y3C_04370,99.693
AlmaEM3_04330,BBI64_18410,98.208
AlmaEM3_04330,BB08-1_04400,98.208
AlmaEM3_04330,BBI64_18240,100
AlmaEM3_04330,BBI64_18340,97.674
AlmaEM3_04330,BBI64_18230,98.438
AlmaEM3_04340,BB01_00290,100
AlmaEM3_04340,BBI64_18220,99.251
AlmaEM3_04340,BBI64_18400,99.251
AlmaEM3_04340,BB08-1_04410,98.689
AlmaEM3_04340,LA-Y3C_04380,98.315
AlmaEM3_04340,BBI64_18340,99.074
AlmaEM3_04340,LA-Y3C_04390,100
AlmaEM3_04360,BB01_23440,98.918
AlmaEM3_04360,BB08-1_10240,97.624
AlmaEM3_04360,LA-Y3C_04400,97.192
AlmaEM3_04360,BB08-1_04420,97.192
AlmaEM3_04360,BBI64_17990,96.976
AlmaEM3_04360,BBI64_18090,96.976
AlmaEM3_04360,BBI64_18200,96.976
AlmaEM3_04360,BBI64_18310,96.976
AlmaEM3_04360,BBI64_18380,96.976
AlmaEM3_04360,LA-Y3C_13500,96.328
AlmaEM3_04360,BB01_23460,96.328
AlmaEM3_04360,BBI64_04070,95.464
AlmaEM3_04360,BBI64_02140,95.464
AlmaEM3_04360,LA-Y3C_12550,97.248
AlmaEM3_04360,BB08-1_11170,97.248
AlmaEM3_04360,BB01_11080,97.248
AlmaEM3_04360,BBI64_05000,95.719
AlmaEM3_04370,LA-Y3C_04410,100
AlmaEM3_04370,LA-Y3C_12560,99.697
AlmaEM3_04370,BBI64_04990,99.697
AlmaEM3_04370,BBI64_04060,99.697
AlmaEM3_04370,BBI64_26640,99.697
AlmaEM3_04370,BBI64_17980,99.697
AlmaEM3_04370,BBI64_18080,99.697
AlmaEM3_04370,BBI64_18190,99.697
AlmaEM3_04370,BBI64_18300,99.697
AlmaEM3_04370,BBI64_02190,99.697
AlmaEM3_04370,BBI64_18370,99.697
AlmaEM3_04370,BBI64_02150,99.697
AlmaEM3_04370,BB08-1_11160,99.697
AlmaEM3_04370,BB08-1_10230,99.697
AlmaEM3_04370,BB01_11090,99.697
AlmaEM3_04370,LA-Y3C_13510,99.394
AlmaEM3_04370,BB01_23450,99.394
AlmaEM3_04370,BB01_23430,97.879
AlmaEM3_04370,BBI64_09320,99.315
AlmaEM3_04380,BBI64_04980,98.802
AlmaEM3_04380,BBI64_26630,98.802
AlmaEM3_04380,BBI64_17970,98.802
AlmaEM3_04380,BBI64_26790,98.802
AlmaEM3_04380,BBI64_18070,98.802
AlmaEM3_04380,BBI64_18180,98.802
AlmaEM3_04380,BBI64_18290,98.802
AlmaEM3_04380,BBI64_26850,98.802
AlmaEM3_04380,BBI64_02180,98.802
AlmaEM3_04380,BBI64_18360,98.802
AlmaEM3_04380,LA-Y3C_09350,98.603
AlmaEM3_04380,LA-Y3C_04420,98.403
AlmaEM3_04380,BBI64_09450,98.004
AlmaEM3_04380,BBI64_01890,98.004
AlmaEM3_04380,BBI64_09310,97.804
AlmaEM3_04380,BBI64_01630,97.804
AlmaEM3_04380,BBI64_09380,97.804
AlmaEM3_04380,BBI64_09530,97.804
AlmaEM3_04380,LA-Y3C_13520,97.605
AlmaEM3_04380,BB08-1_11150,97.605
AlmaEM3_04380,BB08-1_07910,97.41
AlmaEM3_04380,BB08-1_04440,97.405
AlmaEM3_04380,BBI64_26430,96.806
AlmaEM3_04380,LA-Y3C_12570,96.223
AlmaEM3_04380,LA-Y3C_15540,95.817
AlmaEM3_04380,BB01_11100,95.427
AlmaEM3_04380,BB08-1_10220,95.229
AlmaEM3_04380,BB08-1_14260,94.411
AlmaEM3_04380,BBI64_04050,94.036
AlmaEM3_04380,BB01_19180,97.523
AlmaEM3_04380,BBI64_02170,97.353
AlmaEM3_04390,BB08-1_04450,99.836
AlmaEM3_04390,LA-Y3C_04430,99.507
AlmaEM3_04390,LA-Y3C_13530,99.343
AlmaEM3_04390,LA-Y3C_09340,98.522
AlmaEM3_04390,BBI64_04970,97.872
AlmaEM3_04390,BBI64_04040,97.709
AlmaEM3_04390,BBI64_18170,97.709
AlmaEM3_04390,BBI64_18280,97.709
AlmaEM3_04390,BBI64_26620,97.537
AlmaEM3_04390,BBI64_17960,97.537
AlmaEM3_04390,BBI64_26780,97.537
AlmaEM3_04390,BBI64_26840,97.537
AlmaEM3_04390,BBI64_18350,97.537
AlmaEM3_04390,BBI64_01880,97.373
AlmaEM3_04390,BB08-1_11140,97.381
AlmaEM3_04390,BB08-1_10210,97.381
AlmaEM3_04390,LA-Y3C_15530,96.399
AlmaEM3_04390,BBI64_09520,96.399
AlmaEM3_04390,BBI64_09440,96.236
AlmaEM3_04390,BBI64_09370,96.072
AlmaEM3_04390,BBI64_09300,95.908
AlmaEM3_04390,BBI64_26440,95.908
AlmaEM3_04390,BB08-1_07920,95.425
AlmaEM3_04390,BBI64_18050,97.127
AlmaEM3_04390,BBI64_01610,95.349
AlmaEM3_04390,BB08-1_14250,98.98
AlmaEM3_04390,BBI64_08170,99.222
AlmaEM3_04390,BBI64_08220,99.222
AlmaEM3_04390,LA-Y3C_09660,98.444
AlmaEM3_04390,BB01_19120,95.025
AlmaEM3_04400,LA-Y3C_04440,100
AlmaEM3_04400,BBI64_26610,100
AlmaEM3_04400,BBI64_17950,100
AlmaEM3_04400,BBI64_26770,100
AlmaEM3_04400,BBI64_18040,100
AlmaEM3_04400,BBI64_18160,100
AlmaEM3_04400,BBI64_18270,100
AlmaEM3_04400,BBI64_26830,100
AlmaEM3_04400,BB08-1_04460,100
AlmaEM3_04400,BB01_02590,100
AlmaEM3_04410,LA-Y3C_04450,100
AlmaEM3_04410,BBI64_26600,100
AlmaEM3_04410,BBI64_17940,100
AlmaEM3_04410,BBI64_26710,100
AlmaEM3_04410,BBI64_26760,100
AlmaEM3_04410,BBI64_18030,100
AlmaEM3_04410,BBI64_18150,100
AlmaEM3_04410,BBI64_18260,100
AlmaEM3_04410,BBI64_26820,100
AlmaEM3_04410,BB08-1_04470,100
AlmaEM3_04410,BB01_02600,100
AlmaEM3_04420,BBI64_26750,100
AlmaEM3_04420,BBI64_18020,99.282
AlmaEM3_04420,BBI64_17930,99.138
AlmaEM3_04420,BBI64_03840,98.187
AlmaEM3_04420,LA-Y3C_12580,96.681
AlmaEM3_04420,BBI64_04030,98.036
AlmaEM3_04420,BBI64_04960,96.537
AlmaEM3_04420,LA-Y3C_13540,97.734
AlmaEM3_04420,BB08-1_11130,96.248
AlmaEM3_04420,BB08-1_10000,97.583
AlmaEM3_04420,LA-Y3C_13730,95.639
AlmaEM3_04420,BBI64_26590,100
AlmaEM3_04420,BBI64_26700,99.816
AlmaEM3_04420,BBI64_18130,99.611
AlmaEM3_04420,LA-Y3C_04470,92.464
AlmaEM3_04420,BB08-1_04490,92.464
AlmaEM3_04420,BB08-1_10190,91.401
AlmaEM3_04420,BBI64_18140,99.545
AlmaEM3_04420,LA-Y3C_12590,100
AlmaEM3_04420,BBI64_26580,100
AlmaEM3_04420,BBI64_26690,100
AlmaEM3_04420,BBI64_26740,100
AlmaEM3_04420,LA-Y3C_04480,93.103
AlmaEM3_04450,BBI64_26570,100
AlmaEM3_04450,BBI64_26680,100
AlmaEM3_04450,BBI64_26730,100
AlmaEM3_04450,BBI64_17910,99.921
AlmaEM3_04450,BB08-1_04510,97.638
AlmaEM3_04450,BB08-1_10950,98.759
AlmaEM3_04450,BBI64_09260,98.347
AlmaEM3_04450,BBI64_09330,98.347
AlmaEM3_04450,BBI64_04780,98.107
AlmaEM3_04450,BB08-1_07960,97.934
AlmaEM3_04450,LA-Y3C_15490,97.273
AlmaEM3_04450,LA-Y3C_04500,98.928
AlmaEM3_04450,LA-Y3C_12800,95.207
AlmaEM3_04450,BB01_13440,99.206
AlmaEM3_04450,BB01_22970,99.462
AlmaEM3_04450,LA-Y3C_09590,73.417
AlmaEM3_04450,BBI64_08290,73.417
AlmaEM3_04450,BB01_19000,73.417
AlmaEM3_04450,BBI64_18110,97.71
AlmaEM3_04460,BB01_22960,100
AlmaEM3_04460,BBI64_26560,99.638
AlmaEM3_04460,BBI64_17900,99.638
AlmaEM3_04460,BBI64_26670,99.638
AlmaEM3_04460,BB01_20110,99.275
AlmaEM3_04460,LA-Y3C_15500,98.913
AlmaEM3_04460,LA-Y3C_12810,98.913
AlmaEM3_04460,BBI64_04770,98.913
AlmaEM3_04460,BB08-1_10940,98.913
AlmaEM3_04460,LA-Y3C_04510,98.551
AlmaEM3_04460,BBI64_26520,98.551
AlmaEM3_04460,BB08-1_04520,98.551
AlmaEM3_04460,BB08-1_07950,98.188
AlmaEM3_04460,BB01_05250,98.188
AlmaEM3_04460,BBI64_09270,97.826
AlmaEM3_04460,BBI64_09340,97.826
AlmaEM3_04460,BBI64_09410,97.826
AlmaEM3_04460,BBI64_26720,98.936
AlmaEM3_04470,LA-Y3C_12820,100
AlmaEM3_04470,BB01_22950,100
AlmaEM3_04470,BBI64_26550,100
AlmaEM3_04470,BBI64_17890,100
AlmaEM3_04470,BBI64_26660,100
AlmaEM3_04470,LA-Y3C_04520,99.587
AlmaEM3_04470,LA-Y3C_04520,85.263
AlmaEM3_04470,BB08-1_10930,99.083
AlmaEM3_04470,BB08-1_10930,85.263
AlmaEM3_04470,BB01_05240,99.083
AlmaEM3_04470,BB01_05240,85.263
AlmaEM3_04470,BBI64_26510,96.947
AlmaEM3_04470,BBI64_26510,84.783
AlmaEM3_04470,BB08-1_07940,94.776
AlmaEM3_04470,BB08-1_07940,84.783
AlmaEM3_04470,BBI64_04760,91.791
AlmaEM3_04470,BBI64_04760,84.783
AlmaEM3_04470,LA-Y3C_15510,91.603
AlmaEM3_04470,LA-Y3C_15510,84.783
AlmaEM3_04470,BBI64_09280,91.603
AlmaEM3_04470,BBI64_09280,84.783
AlmaEM3_04470,BBI64_09350,91.603
AlmaEM3_04470,BBI64_09350,84.783
AlmaEM3_04470,BBI64_09420,91.603
AlmaEM3_04470,BBI64_09420,84.783
AlmaEM3_04470,BB08-1_04530,91.603
AlmaEM3_04470,BB08-1_04530,84.783
AlmaEM3_04470,BB01_20100,91.603
AlmaEM3_04470,BB01_20100,84.783
AlmaEM3_04470,LA-Y3C_07920,81.25
AlmaEM3_04470,BBI64_24780,81.25
AlmaEM3_04470,BB08-1_15680,81.25
AlmaEM3_04470,BB01_10640,81.25
AlmaEM3_04480,BB01_22940,100
AlmaEM3_04480,LA-Y3C_12830,99.147
AlmaEM3_04480,LA-Y3C_04530,98.027
AlmaEM3_04480,BB08-1_10920,97.956
AlmaEM3_04480,BBI64_04750,97.604
AlmaEM3_04480,BBI64_26500,97.604
AlmaEM3_04480,BBI64_26540,97.604
AlmaEM3_04480,BB08-1_04540,97.533
AlmaEM3_04480,BB01_05230,97.877
AlmaEM3_04480,BBI64_29590,97.47
AlmaEM3_04480,LA-Y3C_15520,98.907
AlmaEM3_04480,BBI64_09360,98.57
AlmaEM3_04480,BBI64_09430,98.57
AlmaEM3_04480,BB01_20090,98.486
AlmaEM3_04480,BBI64_09290,98.402
AlmaEM3_04480,BBI64_02290,97.721
AlmaEM3_04480,BB08-1_07930,98.384
AlmaEM3_04480,BBI64_29630,97.436
AlmaEM3_04480,LA-Y3C_09620,76.544
AlmaEM3_04480,BBI64_08260,76.544
AlmaEM3_04480,BB01_18970,76.544
AlmaEM3_04480,BBI64_02280,100
AlmaEM3_04480,BBI64_17880,97.423
AlmaEM3_04480,BBI64_26650,97.423
AlmaEM3_04480,BB08-1_07970,89.726
AlmaEM3_04480,BBI64_17890,100
AlmaEM3_04480,BBI64_26660,100
AlmaEM3_04480,BB08-1_07940,100
AlmaEM3_04490,BB01_22930,100
AlmaEM3_04490,BBI64_04740,98.788
AlmaEM3_04490,BBI64_29580,98.788
AlmaEM3_04490,BBI64_26490,98.788
AlmaEM3_04490,BBI64_29620,98.788
AlmaEM3_04490,BB08-1_10910,98.788
AlmaEM3_04490,BB08-1_04550,98.788
AlmaEM3_04490,LA-Y3C_04540,97.576
AlmaEM3_04500,BB01_22920,100
AlmaEM3_04500,LA-Y3C_04550,99.592
AlmaEM3_04500,BBI64_04730,97.571
AlmaEM3_04500,BBI64_29570,97.571
AlmaEM3_04500,BBI64_26480,97.571
AlmaEM3_04500,BBI64_29610,97.571
AlmaEM3_04500,LA-Y3C_12840,98.618
AlmaEM3_04500,BB08-1_10900,93.061
AlmaEM3_04500,BB08-1_04560,92.653
AlmaEM3_04500,LA-Y3C_13780,88.71
AlmaEM3_04500,BB01_13340,88.71
AlmaEM3_04500,BBI64_02480,92.019
AlmaEM3_04500,BBI64_03770,91.943
AlmaEM3_04500,BB08-1_09930,91.943
AlmaEM3_04510,LA-Y3C_13790,99.902
AlmaEM3_04510,BB08-1_14340,99.412
AlmaEM3_04510,LA-Y3C_12850,99.216
AlmaEM3_04510,LA-Y3C_04560,98.627
AlmaEM3_04510,BBI64_02490,97.843
AlmaEM3_04510,BBI64_03760,97.745
AlmaEM3_04510,BB08-1_04570,97.647
AlmaEM3_04510,BB08-1_10890,97.255
AlmaEM3_04510,BBI64_04720,96.765
AlmaEM3_04510,BBI64_29490,96.765
AlmaEM3_04510,BBI64_26470,96.667
AlmaEM3_04510,LA-Y3C_09250,95.797
AlmaEM3_04510,BBI64_26230,95.308
AlmaEM3_04510,BB01_17670,95.308
AlmaEM3_04510,BB01_22910,100
AlmaEM3_04510,BB01_13330,95.394
AlmaEM3_04510,BBI64_29550,97.063
AlmaEM3_04520,LA-Y3C_04570,100
AlmaEM3_04520,BB08-1_04580,100
AlmaEM3_04520,BB01_22900,100
AlmaEM3_04520,BBI64_29480,98.131
AlmaEM3_04520,BBI64_29540,98.131
AlmaEM3_04530,LA-Y3C_04580,100
AlmaEM3_04530,BB08-1_04590,100
AlmaEM3_04530,BB01_22890,100
AlmaEM3_04530,BBI64_29470,98.742
AlmaEM3_04530,BBI64_29530,98.742
AlmaEM3_04540,LA-Y3C_04590,100
AlmaEM3_04540,BB08-1_04600,100
AlmaEM3_04540,BB01_22880,100
AlmaEM3_04540,BBI64_29460,97.557
AlmaEM3_04540,BBI64_29520,97.557
AlmaEM3_04550,LA-Y3C_04600,100
AlmaEM3_04550,BB08-1_04610,100
AlmaEM3_04550,BB01_22870,100
AlmaEM3_04550,BBI64_29450,99.949
AlmaEM3_04560,LA-Y3C_04610,100
AlmaEM3_04560,BBI64_29440,100
AlmaEM3_04560,BB08-1_04620,100
AlmaEM3_04560,BB01_22860,100
AlmaEM3_04570,BB08-1_04630,93.22
AlmaEM3_04570,LA-Y3C_04620,97.153
AlmaEM3_04570,BBI64_29430,97.153
AlmaEM3_04570,BBI64_08460,90.244
AlmaEM3_04570,BBI64_01590,90.244
AlmaEM3_04570,BB01_19100,90.244
AlmaEM3_04580,LA-Y3C_04630,100
AlmaEM3_04580,BBI64_29410,100
AlmaEM3_04580,BB08-1_04640,100
AlmaEM3_04580,BB01_22850,100
AlmaEM3_04590,LA-Y3C_04640,100
AlmaEM3_04590,BBI64_29400,100
AlmaEM3_04590,BB08-1_04650,100
AlmaEM3_04590,BB01_22840,100
AlmaEM3_04600,LA-Y3C_04650,100
AlmaEM3_04600,BBI64_29390,100
AlmaEM3_04600,BB08-1_04660,100
AlmaEM3_04600,BB01_22830,100
AlmaEM3_04610,LA-Y3C_04660,100
AlmaEM3_04610,BBI64_29380,100
AlmaEM3_04610,BB08-1_04670,100
AlmaEM3_04610,BB01_22820,100
AlmaEM3_04620,LA-Y3C_04670,100
AlmaEM3_04620,BBI64_29370,100
AlmaEM3_04620,BB08-1_04680,100
AlmaEM3_04620,BB01_22810,100
AlmaEM3_04630,BB01_22800,100
AlmaEM3_04630,LA-Y3C_04680,99.66
AlmaEM3_04630,BBI64_29360,99.66
AlmaEM3_04630,BB08-1_04690,99.66
AlmaEM3_04640,LA-Y3C_04690,100
AlmaEM3_04640,BBI64_29350,100
AlmaEM3_04640,BB01_22790,100
AlmaEM3_04640,BB08-1_04700,99.892
AlmaEM3_04650,LA-Y3C_04700,100
AlmaEM3_04650,BBI64_29340,100
AlmaEM3_04650,BB08-1_04710,100
AlmaEM3_04650,BB01_22780,100
AlmaEM3_04660,LA-Y3C_04710,100
AlmaEM3_04660,BBI64_29330,100
AlmaEM3_04660,BB08-1_04720,100
AlmaEM3_04660,BB01_22770,100
AlmaEM3_04670,LA-Y3C_04720,100
AlmaEM3_04670,BBI64_29320,100
AlmaEM3_04670,BB08-1_04730,100
AlmaEM3_04670,BB01_22760,100
AlmaEM3_04680,LA-Y3C_04730,100
AlmaEM3_04680,BBI64_29310,100
AlmaEM3_04680,BB08-1_04740,100
AlmaEM3_04680,BB01_22750,100
AlmaEM3_04690,LA-Y3C_04740,100
AlmaEM3_04690,BBI64_29300,100
AlmaEM3_04690,BB01_22740,100
AlmaEM3_04690,BB08-1_04750,99.891
AlmaEM3_04700,BBI64_29290,100
AlmaEM3_04700,BB01_22730,100
AlmaEM3_04700,LA-Y3C_04750,99.945
AlmaEM3_04700,BB08-1_04760,99.889
AlmaEM3_04710,LA-Y3C_04760,100
AlmaEM3_04710,BBI64_29280,100
AlmaEM3_04710,BB08-1_04770,100
AlmaEM3_04710,BB01_22720,100
AlmaEM3_04720,BB01_22710,100
AlmaEM3_04720,LA-Y3C_04770,99.803
AlmaEM3_04720,BB08-1_04780,99.803
AlmaEM3_04720,BBI64_29270,99.213
AlmaEM3_04730,BB08-1_04790,100
AlmaEM3_04730,BB01_22700,100
AlmaEM3_04730,LA-Y3C_04780,99.934
AlmaEM3_04730,BBI64_29260,99.671
AlmaEM3_04740,LA-Y3C_04790,100
AlmaEM3_04740,BB08-1_04800,100
AlmaEM3_04740,BB01_22690,100
AlmaEM3_04740,BBI64_29250,99.913
AlmaEM3_04750,LA-Y3C_04800,100
AlmaEM3_04750,BBI64_29240,100
AlmaEM3_04750,BB08-1_04810,100
AlmaEM3_04750,BB01_22680,100
AlmaEM3_04760,BBI64_29230,100
AlmaEM3_04760,BB08-1_04820,100
AlmaEM3_04760,BB01_22670,100
AlmaEM3_04760,LA-Y3C_04810,98.855
AlmaEM3_04770,BBI64_29220,100
AlmaEM3_04770,BB01_22660,100
AlmaEM3_04770,BB08-1_04830,99.923
AlmaEM3_04770,LA-Y3C_04820,99.885
AlmaEM3_04780,LA-Y3C_04830,100
AlmaEM3_04780,BBI64_29210,100
AlmaEM3_04780,BB01_22650,100
AlmaEM3_04780,BB08-1_04840,99.927
AlmaEM3_04790,LA-Y3C_04840,100
AlmaEM3_04790,BBI64_29200,100
AlmaEM3_04790,BB08-1_04850,100
AlmaEM3_04790,BB01_22640,100
AlmaEM3_04810,LA-Y3C_04860,100
AlmaEM3_04810,BBI64_29170,100
AlmaEM3_04810,BB08-1_04870,100
AlmaEM3_04810,BB01_22620,100
AlmaEM3_04820,LA-Y3C_04870,100
AlmaEM3_04820,BBI64_29160,100
AlmaEM3_04820,BB01_22610,100
AlmaEM3_04820,BB08-1_04880,99.396
AlmaEM3_04830,LA-Y3C_04880,100
AlmaEM3_04830,BBI64_29150,100
AlmaEM3_04830,BB08-1_04890,100
AlmaEM3_04830,BB01_22600,100
AlmaEM3_04840,LA-Y3C_04890,100
AlmaEM3_04840,BBI64_29140,100
AlmaEM3_04840,BB08-1_04900,100
AlmaEM3_04840,BB01_22590,100
AlmaEM3_04850,LA-Y3C_04900,100
AlmaEM3_04850,BB01_22580,100
AlmaEM3_04850,BB08-1_04910,99.933
AlmaEM3_04860,LA-Y3C_04910,100
AlmaEM3_04860,BBI64_29110,100
AlmaEM3_04860,BB08-1_04920,100
AlmaEM3_04860,BB01_22570,100
AlmaEM3_04860,LA-Y3C_04920,100
AlmaEM3_04860,BB08-1_04930,100
AlmaEM3_04860,BB01_22560,100
AlmaEM3_04870,LA-Y3C_04920,100
AlmaEM3_04870,BB08-1_04930,100
AlmaEM3_04870,BB01_22560,100
AlmaEM3_04870,LA-Y3C_04910,100
AlmaEM3_04870,BBI64_29110,100
AlmaEM3_04870,BB08-1_04920,100
AlmaEM3_04870,BB01_22570,100
AlmaEM3_04880,LA-Y3C_04930,100
AlmaEM3_04880,BBI64_29080,100
AlmaEM3_04880,BB08-1_04940,100
AlmaEM3_04880,BB01_22550,100
AlmaEM3_04890,LA-Y3C_04940,100
AlmaEM3_04890,BBI64_29070,100
AlmaEM3_04890,BB08-1_04950,100
AlmaEM3_04890,BB01_22540,100
AlmaEM3_04900,LA-Y3C_04950,100
AlmaEM3_04900,BBI64_29060,100
AlmaEM3_04900,BB01_22530,100
AlmaEM3_04900,BB08-1_04960,99.927
AlmaEM3_04910,LA-Y3C_04960,100
AlmaEM3_04910,BBI64_29050,100
AlmaEM3_04910,BB08-1_04970,100
AlmaEM3_04910,BB01_22520,100
AlmaEM3_04910,BB01_22520,100
AlmaEM3_04920,LA-Y3C_04970,100
AlmaEM3_04920,BBI64_29040,100
AlmaEM3_04920,BB08-1_04980,100
AlmaEM3_04920,BB01_22510,100
AlmaEM3_04930,LA-Y3C_04980,100
AlmaEM3_04930,BBI64_29030,100
AlmaEM3_04930,BB08-1_04990,100
AlmaEM3_04930,BB01_22500,100
AlmaEM3_04940,LA-Y3C_04990,100
AlmaEM3_04940,BBI64_29020,100
AlmaEM3_04940,BB08-1_05000,100
AlmaEM3_04940,BB01_22490,100
AlmaEM3_04950,LA-Y3C_05000,100
AlmaEM3_04950,BBI64_29010,100
AlmaEM3_04950,BB08-1_05010,100
AlmaEM3_04950,BB01_22480,100
AlmaEM3_04960,LA-Y3C_05010,100
AlmaEM3_04960,BBI64_29000,100
AlmaEM3_04960,BB08-1_05020,100
AlmaEM3_04960,BB01_22470,100
AlmaEM3_04970,LA-Y3C_05020,100
AlmaEM3_04970,BBI64_28990,100
AlmaEM3_04970,BB08-1_05030,100
AlmaEM3_04970,BB01_22460,100
AlmaEM3_04980,LA-Y3C_05030,100
AlmaEM3_04980,BBI64_28980,100
AlmaEM3_04980,BB08-1_05040,100
AlmaEM3_04980,BB01_22450,100
AlmaEM3_04990,LA-Y3C_05040,100
AlmaEM3_04990,BBI64_28970,100
AlmaEM3_04990,BB08-1_05050,100
AlmaEM3_04990,BB01_22440,100
AlmaEM3_05000,BBI64_28960,100
AlmaEM3_05000,BB08-1_05060,100
AlmaEM3_05000,BB01_22430,100
AlmaEM3_05000,LA-Y3C_05050,99.929
AlmaEM3_05010,LA-Y3C_05060,100
AlmaEM3_05010,BBI64_28950,100
AlmaEM3_05010,BB08-1_05070,100
AlmaEM3_05010,BB01_22420,100
AlmaEM3_05020,LA-Y3C_05070,100
AlmaEM3_05020,BBI64_28940,100
AlmaEM3_05020,BB08-1_05080,100
AlmaEM3_05020,BB01_22410,100
AlmaEM3_05030,LA-Y3C_05080,100
AlmaEM3_05030,BBI64_28930,100
AlmaEM3_05030,BB08-1_05090,100
AlmaEM3_05030,BB01_22400,100
AlmaEM3_05040,LA-Y3C_05090,100
AlmaEM3_05040,BBI64_28920,100
AlmaEM3_05040,BB08-1_05100,100
AlmaEM3_05040,BB01_22390,100
AlmaEM3_05050,BB01_22380,100
AlmaEM3_05050,LA-Y3C_05100,99.673
AlmaEM3_05050,BBI64_28910,99.673
AlmaEM3_05050,BB08-1_05110,99.673
AlmaEM3_05060,LA-Y3C_05110,100
AlmaEM3_05060,BBI64_28900,100
AlmaEM3_05060,BB08-1_05120,100
AlmaEM3_05060,BB01_22370,100
AlmaEM3_05070,LA-Y3C_05120,100
AlmaEM3_05070,BBI64_28880,100
AlmaEM3_05070,BB08-1_05130,100
AlmaEM3_05070,BB01_22360,100
AlmaEM3_05070,LA-Y3C_05130,100
AlmaEM3_05070,BBI64_28870,100
AlmaEM3_05070,BB08-1_05140,100
AlmaEM3_05070,BB01_22350,100
AlmaEM3_05080,LA-Y3C_05130,100
AlmaEM3_05080,BBI64_28870,100
AlmaEM3_05080,BB08-1_05140,100
AlmaEM3_05080,BB01_22350,100
AlmaEM3_05080,LA-Y3C_05120,100
AlmaEM3_05080,BBI64_28880,100
AlmaEM3_05080,BB08-1_05130,100
AlmaEM3_05080,BB01_22360,100
AlmaEM3_05090,LA-Y3C_05140,100
AlmaEM3_05090,BBI64_28860,100
AlmaEM3_05090,BB08-1_05150,100
AlmaEM3_05090,BB01_22340,100
AlmaEM3_05100,BB01_22330,100
AlmaEM3_05100,LA-Y3C_05150,99.837
AlmaEM3_05100,BBI64_28850,99.837
AlmaEM3_05100,BB08-1_05160,99.837
AlmaEM3_05110,LA-Y3C_05160,100
AlmaEM3_05110,BBI64_28840,100
AlmaEM3_05110,BB08-1_05170,100
AlmaEM3_05110,BB01_22320,100
AlmaEM3_05120,LA-Y3C_05170,100
AlmaEM3_05120,BBI64_28830,100
AlmaEM3_05120,BB08-1_05180,100
AlmaEM3_05120,BB01_22310,100
AlmaEM3_05130,LA-Y3C_05180,100
AlmaEM3_05130,BBI64_28820,100
AlmaEM3_05130,BB01_22300,100
AlmaEM3_05130,BB08-1_05190,99.63
AlmaEM3_05140,LA-Y3C_05190,100
AlmaEM3_05140,BBI64_28810,100
AlmaEM3_05140,BB08-1_05200,100
AlmaEM3_05140,BB01_22290,100
AlmaEM3_05150,LA-Y3C_05200,100
AlmaEM3_05150,BBI64_28800,100
AlmaEM3_05150,BB08-1_05210,100
AlmaEM3_05150,BB01_22280,100
